"RD_LineC_90deg";200075.0;375.0;0.0;0.0;0.0;1.0;0.0;
"RD_Line_10m";200075.0;400.0;0.0;0.0;0.0;1.0;0.0;
"RD_Line_2m";200075.0;425.0;0.0;0.0;0.0;1.0;0.0;
"RD_Line_5m";200075.0;450.0;0.0;0.0;0.0;1.0;0.0;
"RD_Stop";200075.0;475.0;0.0;0.0;0.0;1.0;0.0;
"RD_Taxi";200075.0;500.0;0.0;0.0;0.0;1.0;0.0;
"road_crossing";200075.0;525.0;0.0;0.0;0.0;1.0;0.0;
"Sign_Arrow_Direction_F";200100.0;50.0;0.0;0.0;0.0;1.0;0.0;
"Sign_Arrow_F";200100.0;75.0;0.0;0.0;0.0;1.0;0.0;
"Sign_Arrow_Large_F";200100.0;100.0;0.0;0.0;0.0;1.0;0.0;
"Sign_Circle_F";200100.0;125.0;0.0;0.0;0.0;1.0;0.0;
"Sign_Pointer_F";200100.0;150.0;0.0;0.0;0.0;1.0;0.0;
"Sign_sphere100cm_F";200100.0;175.0;0.0;0.0;0.0;1.0;0.0;
"Sign_sphere10cm_F";200100.0;200.0;0.0;0.0;0.0;1.0;0.0;
"Sign_sphere25cm_F";200100.0;225.0;0.0;0.0;0.0;1.0;0.0;
"usertexture10m";200100.0;250.0;0.0;0.0;0.0;1.0;0.0;
"usertexture1m";200100.0;275.0;0.0;0.0;0.0;1.0;0.0;
"leaflet_IDAP_f";200125.0;50.0;0.0;0.0;0.0;1.0;0.0;
"leaflet_oreokastro_f";200125.0;75.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetBig_Brains_F";200150.0;50.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetBig_corals_F";200150.0;75.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetBig_TubeG_F";200150.0;100.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetBig_TubeY_F";200150.0;125.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetSmall_Brains_F";200150.0;150.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetSmall_TubeG_F";200150.0;175.0;0.0;0.0;0.0;1.0;0.0;
"bw_SetSmall_TubeY_F";200150.0;200.0;0.0;0.0;0.0;1.0;0.0;
"b_ArundoD2s_F";200150.0;225.0;0.0;0.0;0.0;1.0;0.0;
"b_ArundoD3s_F";200150.0;250.0;0.0;0.0;0.0;1.0;0.0;
"b_FicusC1s_F";200150.0;275.0;0.0;0.0;0.0;1.0;0.0;
"b_ficusC2d_F";200150.0;300.0;0.0;0.0;0.0;1.0;0.0;
"b_FicusC2s_F";200150.0;325.0;0.0;0.0;0.0;1.0;0.0;
"b_NeriumO2d_F";200150.0;350.0;0.0;0.0;0.0;1.0;0.0;
"b_NeriumO2s_F";200150.0;375.0;0.0;0.0;0.0;1.0;0.0;
"b_NeriumO2s_white_F";200150.0;400.0;0.0;0.0;0.0;1.0;0.0;
"b_Thistle_Thorn_Green";200150.0;425.0;0.0;0.0;0.0;1.0;0.0;
"c_bigFallenBranches_pine";200175.0;50.0;0.0;0.0;0.0;1.0;0.0;
"c_bigFallenBranches_pine02";200175.0;75.0;0.0;0.0;0.0;1.0;0.0;
"c_bigFallenBranches_pine03";200175.0;100.0;0.0;0.0;0.0;1.0;0.0;
"c_BranchBig";200175.0;125.0;0.0;0.0;0.0;1.0;0.0;
"c_Carduus";200175.0;150.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral1";200175.0;175.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral2";200175.0;200.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral3";200175.0;225.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral4";200175.0;250.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral5";200175.0;275.0;0.0;0.0;0.0;1.0;0.0;
"c_Corals_set_t";200175.0;300.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain";200175.0;325.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_flat1";200175.0;350.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_flat2";200175.0;375.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_flat3";200175.0;400.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_flat4";200175.0;425.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_flat_set1";200175.0;450.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_brain_white";200175.0;475.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_plant1";200175.0;500.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_plant2";200175.0;525.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_plant_set1";200175.0;550.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_SPS_pink_set";200175.0;575.0;0.0;0.0;0.0;1.0;0.0;
"c_Coral_SPS_pink_single";200175.0;600.0;0.0;0.0;0.0;1.0;0.0;
"c_Crack_Clutter1";200175.0;625.0;0.0;0.0;0.0;1.0;0.0;
"c_Crack_Clutter2";200175.0;650.0;0.0;0.0;0.0;1.0;0.0;
"c_Crack_Clutter3";200175.0;675.0;0.0;0.0;0.0;1.0;0.0;
"c_Crack_Clutter4";200175.0;700.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_BrushMedium_Blue";200175.0;725.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_BrushMedium_White";200175.0;750.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Cakile";200175.0;775.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Low_Yellow1";200175.0;800.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Low_Yellow2";200175.0;825.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Medium_White1";200175.0;850.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Medium_White2";200175.0;875.0;0.0;0.0;0.0;1.0;0.0;
"c_Flower_Tansy";200175.0;900.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassCrooked";200175.0;925.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassDead_Tuft_Stony";200175.0;950.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassDesert_GroupHard";200175.0;975.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassGreen_GroupHard";200175.0;1000.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassLong_DryBunch";200175.0;1025.0;0.0;0.0;0.0;1.0;0.0;
"c_GrassTall";200175.0;1050.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_BrushHigh_Dry";200175.0;1075.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_BrushHigh_Green";200175.0;1100.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_BrushLow_Sharp";200175.0;1125.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_Bunch_Small";200175.0;1150.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_Dry";200175.0;1175.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_Green";200175.0;1200.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_Tall_Dead";200175.0;1225.0;0.0;0.0;0.0;1.0;0.0;
"c_Grass_TuftDry";200175.0;1250.0;0.0;0.0;0.0;1.0;0.0;
"c_Plant_Chicory";200175.0;1275.0;0.0;0.0;0.0;1.0;0.0;
"c_Plant_Dock";200175.0;1300.0;0.0;0.0;0.0;1.0;0.0;
"c_Plant_GreenBunch";200175.0;1325.0;0.0;0.0;0.0;1.0;0.0;
"c_Plant_Green_Small";200175.0;1350.0;0.0;0.0;0.0;1.0;0.0;
"c_Plant_Mullein";200175.0;1375.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter1";200175.0;1400.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter2";200175.0;1425.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter3";200175.0;1450.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter4";200175.0;1475.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter5";200175.0;1500.0;0.0;0.0;0.0;1.0;0.0;
"c_Rubble_Clutter6";200175.0;1525.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaDollar1";200175.0;1550.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaDollar2";200175.0;1575.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaDollar3";200175.0;1600.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaDollar4";200175.0;1625.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaDollars_set1";200175.0;1650.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaWeed1";200175.0;1675.0;0.0;0.0;0.0;1.0;0.0;
"c_SeaWeed2";200175.0;1700.0;0.0;0.0;0.0;1.0;0.0;
"c_sharpStones_erosion";200175.0;1725.0;0.0;0.0;0.0;1.0;0.0;
"c_sharpStones_erosion_v2";200175.0;1750.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_green1";200175.0;1775.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_green2";200175.0;1800.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_green3";200175.0;1825.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_green4";200175.0;1850.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_yellow1";200175.0;1875.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_yellow2";200175.0;1900.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_yellow3";200175.0;1925.0;0.0;0.0;0.0;1.0;0.0;
"c_Spong_tube_yellow4";200175.0;1950.0;0.0;0.0;0.0;1.0;0.0;
"c_StarFish1";200175.0;1975.0;0.0;0.0;0.0;1.0;0.0;
"c_StarFish2";200175.0;2000.0;0.0;0.0;0.0;1.0;0.0;
"c_StrFlowerWhiteSmall";200175.0;2025.0;0.0;0.0;0.0;1.0;0.0;
"c_StrGrassDry";200175.0;2050.0;0.0;0.0;0.0;1.0;0.0;
"c_StrGrassDryMedium_group";200175.0;2075.0;0.0;0.0;0.0;1.0;0.0;
"c_StrGrassDry_group";200175.0;2100.0;0.0;0.0;0.0;1.0;0.0;
"c_StrGrassGreen_group";200175.0;2125.0;0.0;0.0;0.0;1.0;0.0;
"c_StrPlantGermader_group";200175.0;2150.0;0.0;0.0;0.0;1.0;0.0;
"c_StrPlantGreenShrub";200175.0;2175.0;0.0;0.0;0.0;1.0;0.0;
"c_StrPlantGreenSmall";200175.0;2200.0;0.0;0.0;0.0;1.0;0.0;
"c_StrPlantMullein";200175.0;2225.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThistlePurple_small";200175.0;2250.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThistleSmallYellow";200175.0;2275.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThistleYellowShrub";200175.0;2300.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThornGray";200175.0;2325.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThornGreen";200175.0;2350.0;0.0;0.0;0.0;1.0;0.0;
"c_StrThornKhaki";200175.0;2375.0;0.0;0.0;0.0;1.0;0.0;
"c_StrWeedBrownTall_group";200175.0;2400.0;0.0;0.0;0.0;1.0;0.0;
"c_StrWeedGreenTall";200175.0;2425.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_High";200175.0;2450.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_High_Dead";200175.0;2475.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Medium";200175.0;2500.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Small";200175.0;2525.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Small_GreenYellow";200175.0;2550.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Small_Yellow";200175.0;2575.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Thorn_Brown";200175.0;2600.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Thorn_Desert";200175.0;2625.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Thorn_Gray";200175.0;2650.0;0.0;0.0;0.0;1.0;0.0;
"c_Thistle_Thorn_Green";200175.0;2675.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_black";200175.0;2700.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_black_grp";200175.0;2725.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_brown";200175.0;2750.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_brown_grp";200175.0;2775.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_red";200175.0;2800.0;0.0;0.0;0.0;1.0;0.0;
"c_Urchin_red_grp";200175.0;2825.0;0.0;0.0;0.0;1.0;0.0;
"p_Reeds_F";200200.0;50.0;0.0;0.0;0.0;1.0;0.0;
"t_BroussonetiaP1s_F";200225.0;50.0;0.0;0.0;0.0;1.0;0.0;
"t_FicusB1s_F";200225.0;75.0;0.0;0.0;0.0;1.0;0.0;
"t_FicusB2s_F";200225.0;100.0;0.0;0.0;0.0;1.0;0.0;
"t_FraxinusAV2s_F";200225.0;125.0;0.0;0.0;0.0;1.0;0.0;
"t_OleaE1s_F";200225.0;150.0;0.0;0.0;0.0;1.0;0.0;
"t_OleaE2s_F";200225.0;175.0;0.0;0.0;0.0;1.0;0.0;
"t_PhoenixC1s_F";200225.0;200.0;0.0;0.0;0.0;1.0;0.0;
"t_PhoenixC3s_F";200225.0;225.0;0.0;0.0;0.0;1.0;0.0;
"t_PinusP3s_F";200225.0;250.0;0.0;0.0;0.0;1.0;0.0;
"t_PinusS1s_F";200225.0;275.0;0.0;0.0;0.0;1.0;0.0;
"t_PinusS2s_b_F";200225.0;300.0;0.0;0.0;0.0;1.0;0.0;
"t_PinusS2s_F";200225.0;325.0;0.0;0.0;0.0;1.0;0.0;
"t_poplar2f_dead_F";200225.0;350.0;0.0;0.0;0.0;1.0;0.0;
"t_PopulusN3s_F";200225.0;375.0;0.0;0.0;0.0;1.0;0.0;
"t_QuercusIR2s_F";200225.0;400.0;0.0;0.0;0.0;1.0;0.0;
"Brick_01_F";200250.0;50.0;0.0;0.0;0.0;1.0;0.0;
"CinderBlock_01_F";200250.0;75.0;0.0;0.0;0.0;1.0;0.0;
"MapBoard_01_Wall_F";200250.0;100.0;0.0;0.0;0.0;1.0;0.0;
"Land_BriefingRoomDesk_01_F";200275.0;50.0;0.0;0.0;0.0;1.0;0.0;
"Land_BriefingRoomScreen_01_F";200275.0;75.0;0.0;0.0;0.0;1.0;0.0;
"OfficeCabinet_02_F";200300.0;50.0;0.0;0.0;0.0;1.0;0.0;
"Rug_01_F";200300.0;75.0;0.0;0.0;0.0;1.0;0.0;
"Sofa_01_F";200300.0;100.0;0.0;0.0;0.0;1.0;0.0;
"TableBig_01_F";200300.0;125.0;0.0;0.0;0.0;1.0;0.0;
"TableSmall_01_F";200300.0;150.0;0.0;0.0;0.0;1.0;0.0;
"WoodenBed_01_F";200300.0;175.0;0.0;0.0;0.0;1.0;0.0;
"Bodybag_01_empty_F";200325.0;50.0;0.0;0.0;0.0;1.0;0.0;
"Bodybag_01_F";200325.0;75.0;0.0;0.0;0.0;1.0;0.0;
"Bodybag_01_folded_F";200325.0;100.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_01_discarded_F";200325.0;125.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_01_F";200325.0;150.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_01_stack_F";200325.0;175.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_02_discarded_F";200325.0;200.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_02_F";200325.0;225.0;0.0;0.0;0.0;1.0;0.0;
"EmergencyBlanket_02_stack_F";200325.0;250.0;0.0;0.0;0.0;1.0;0.0;
"FirstAidKit_01_closed_F";200325.0;275.0;0.0;0.0;0.0;1.0;0.0;
"FirstAidKit_01_open_F";200325.0;300.0;0.0;0.0;0.0;1.0;0.0;
"IntravenBag_01_empty_F";200325.0;325.0;0.0;0.0;0.0;1.0;0.0;
"IntravenBag_01_full_F";200325.0;350.0;0.0;0.0;0.0;1.0;0.0;
"IntravenStand_01_F";200325.0;375.0;0.0;0.0;0.0;1.0;0.0;
"Stethoscope_01_F";200325.0;400.0;0.0;0.0;0.0;1.0;0.0;
"Stretcher_01_F";200325.0;425.0;0.0;0.0;0.0;1.0;0.0;
"Stretcher_01_folded_F";200325.0;450.0;0.0;0.0;0.0;1.0;0.0;
"BloodPool_01_Large_F";200325.0;475.0;0.0;0.0;0.0;1.0;0.0;
"BloodPool_01_Medium_F";200325.0;500.0;0.0;0.0;0.0;1.0;0.0;
"BloodSplatter_01_Large_F";200325.0;525.0;0.0;0.0;0.0;1.0;0.0;
"BloodSplatter_01_Medium_F";200325.0;550.0;0.0;0.0;0.0;1.0;0.0;
"BloodSplatter_01_Small_F";200325.0;575.0;0.0;0.0;0.0;1.0;0.0;
"BloodSpray_01_F";200325.0;600.0;0.0;0.0;0.0;1.0;0.0;
"BloodTrail_01_F";200325.0;625.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_1x1_v1_F";200325.0;650.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_1x1_v2_F";200325.0;675.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_1x1_v3_F";200325.0;700.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_3x3_v1_F";200325.0;725.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_3x3_v2_F";200325.0;750.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_5x5_v1_F";200325.0;775.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_Bandage_F";200325.0;800.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_FirstAidKit_F";200325.0;825.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_Gloves_F";200325.0;850.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_Injector_F";200325.0;875.0;0.0;0.0;0.0;1.0;0.0;
"MedicalGarbage_01_Packaging_F";200325.0;900.0;0.0;0.0;0.0;1.0;0.0;
"FoodSacks_01_cargonet_F";200325.0;925.0;0.0;0.0;0.0;1.0;0.0;
"FoodSacks_01_large_F";200325.0;950.0;0.0;0.0;0.0;1.0;0.0;
"FoodSacks_01_small_F";200325.0;975.0;0.0;0.0;0.0;1.0;0.0;
"FoodSack_01_destroyed_F";200325.0;1000.0;0.0;0.0;0.0;1.0;0.0;
"FoodSack_01_empty_F";200325.0;1025.0;0.0;0.0;0.0;1.0;0.0;
"FoodSack_01_full_F";200325.0;1050.0;0.0;0.0;0.0;1.0;0.0;
"LiquidDispenser_01_F";200325.0;1075.0;0.0;0.0;0.0;1.0;0.0;
"Orange_01_F";200325.0;1100.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_open_boxes_F";200325.0;1125.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_open_empty_F";200325.0;1150.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_open_water_F";200325.0;1175.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_small_closed_F";200325.0;1200.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_small_destroyed_F";200325.0;1225.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_small_open_F";200325.0;1250.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_small_ransacked_F";200325.0;1275.0;0.0;0.0;0.0;1.0;0.0;
"PaperBox_01_small_stacked_F";200325.0;1300.0;0.0;0.0;0.0;1.0;0.0;
"PlasticBucket_01_F";200325.0;1325.0;0.0;0.0;0.0;1.0;0.0;
"Pumpkin_01_F";200325.0;1350.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_cap_F";200325.0;1375.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_compressed_F";200325.0;1400.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_empty_F";200325.0;1425.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_full_F";200325.0;1450.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_pack_F";200325.0;1475.0;0.0;0.0;0.0;1.0;0.0;
"WaterBottle_01_stack_F";200325.0;1500.0;0.0;0.0;0.0;1.0;0.0;
"Orange_01_part_F";200325.0;1525.0;0.0;0.0;0.0;1.0;0.0;
"Pumpkin_01_part_F";200325.0;1550.0;0.0;0.0;0.0;1.0;0.0;
"FlowerPot_01_F";200350.0;50.0;0.0;0.0;0.0;1.0;0.0;
"FlowerPot_01_flower_F";200350.0;75.0;0.0;0.0;0.0;1.0;0.0;
"Photoframe_01_broken_F";200350.0;100.0;0.0;0.0;0.0;1.0;0.0;
"Photoframe_01_F";200350.0;125.0;0.0;0.0;0.0;1.0;0.0;
"Wallet_01_F";200350.0;150.0;0.0;0.0;0.0;1.0;0.0;
"PCSet_01_mousepad_F";200350.0;175.0;0.0;0.0;0.0;1.0;0.0;
"Crowbar_01_F";200350.0;200.0;0.0;0.0;0.0;1.0;0.0;
"Land_DeckTractor_01_F";200375.0;50.0;0.0;0.0;0.0;1.0;0.0;
"Land_TowBar_01_F";200375.0;75.0;0.0;0.0;0.0;1.0;0.0;
"Land_Bomb_Trolley_01_F";200375.0;100.0;0.0;0.0;0.0;1.0;0.0;
"Land_Missle_Trolley_02_F";200375.0;125.0;0.0;0.0;0.0;1.0;0.0;
"RefuelingHose_01_F";200400.0;50.0;0.0;0.0;0.0;1.0;0.0;
"TankBoresighter_01_F";200400.0;75.0;0.0;0.0;0.0;1.0;0.0;
"TankEngine_01_F";200400.0;100.0;0.0;0.0;0.0;1.0;0.0;
"TankEngine_01_used_F";200400.0;125.0;0.0;0.0;0.0;1.0;0.0;
"TankRoadWheels_01_single_F";200400.0;150.0;0.0;0.0;0.0;1.0;0.0;
"TankSprocketWheels_01_single_F";200400.0;175.0;0.0;0.0;0.0;1.0;0.0;
"TankTracks_01_long_F";200400.0;200.0;0.0;0.0;0.0;1.0;0.0;
"TankTracks_01_short_F";200400.0;225.0;0.0;0.0;0.0;1.0;0.0;
"TorqueWrench_01_F";200400.0;250.0;0.0;0.0;0.0;1.0;0.0;
"Wreck_LT_01_F";200400.0;275.0;0.0;0.0;0.0;1.0;0.0;
"Wreck_MBT_04_F";200400.0;300.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_103_R5000";200425.0;50.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_129_R4000";200425.0;75.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_12_R5000";200425.0;100.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_156_R3500";200425.0;125.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_172_R3000";200425.0;150.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_18_R3500";200425.0;175.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_191_R3000";200425.0;200.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_218_R2500";200425.0;225.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_229_R2500";200425.0;250.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_252_R2500";200425.0;275.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_258_R2000";200425.0;300.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_272_R2000";200425.0;325.0;0.0;0.0;0.0;1.0;0.0;
"city_w10_a0_286_r2000_1";200425.0;350.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_295_R3500";200425.0;375.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_301_R2000";200425.0;400.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_315_R2000";200425.0;425.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_344_R1500";200425.0;450.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_363_R1500";200425.0;475.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_382_R1500";200425.0;500.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_401_R1500";200425.0;525.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_42_R1500";200425.0;550.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_543_R950";200425.0;575.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_573_R900";200425.0;600.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_605_R900";200425.0;625.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_607_R850";200425.0;650.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_708_R850";200425.0;675.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_716_R800";200425.0;700.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_726_R750";200425.0;725.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_764_R750";200425.0;750.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_788_R800";200425.0;775.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_7_R900";200425.0;800.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_802_R750";200425.0;825.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_837_R650";200425.0;850.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_907_R600";200425.0;875.0;0.0;0.0;0.0;1.0;0.0;
"city_W10_A0_926_R650";200425.0;900.0;0.0;0.0;0.0;1.0;0.0;
